Descriptor,Accuracy_test,Accuracy_avg_fold_test,Num_features,Num_operators,Num_total
((rA*exp(xX))-sqrt((rB*rX))),0.9755635958378878,1.0437596422134825,4,5,9
((rX*sqrt(rB))/exp((rA)^2)),0.9756004384678421,1.0773194106258563,3,5,8
exp(((rA-rX)*(rX/rA))),0.9756272839645209,1.102282239237139,4,4,8
log(((rA)^2/(rB+rX))),0.9756356835360634,1.0748322515246018,3,4,7
(sqrt((rB+rX))/rA),0.9756356835360634,1.0748322515246018,3,3,6
((exp(xX))^2-(xX+(rX/rA))),0.9756623981976908,1.1001953622276026,4,5,9
((rA/(rA+rX))*exp(sqrt(xX))),0.9756623981976908,1.0995738176397116,4,5,9
(sqrt((rX/rA))-xX),0.975662398197691,1.09937470104931,3,3,6
(((rA+rX)/rA)/exp(sqrt(xX))),0.9756623981976911,1.0995738176397116,4,5,9
((exp(xX)-exp(-xX))-(rX/rA)),0.9756860971575861,1.0992163856017794,4,6,9
(((rX/rA)*exp(-xX))-(xX)^2),0.9756860971575861,1.0995478126922646,4,6,9
(((rX/rA)-xX)/sqrt(sqrt(xX))),0.9756860971575863,1.0991437797392556,4,5,9
(((rX/rA)-xX)/exp(sqrt(xX))),0.9756860971575864,1.0994375462857418,4,5,9
(((rX/rA)-xX)/exp(xX)),0.9756860971575864,1.0994279290819005,4,4,8
((rX/rA)+(log(xX))^-1),0.9756860971575864,1.0995131691897213,3,5,8
(((rX/rA)-xX)+(exp(-xX))^2),0.9756860971575864,1.0992163856017794,4,6,9
log((xX+(rA/rX))),0.9758068289659736,1.0973717168809412,3,3,6
exp(-(xX+(rA/rX))),0.9758068289659737,1.0973717168809412,3,4,6
((xX+(rA/rX)))^-1,0.9758068289659737,1.0973717168809412,3,4,7
(rX/((rA+rX)+(rX*xX))),0.9758068289659737,1.0973717168809412,5,4,9
(((rX/rA))^2*(xX*exp(rB))),0.9760579586051424,1.02402944971926,4,5,9
(((rA/rX))^2/(xX*exp(rB))),0.9760579586051424,1.02402944971926,4,5,9
(((rB+rX))^-1-(rA)^-1),0.976070301532124,1.085383373003331,3,6,9
(((rB/rA)*exp(-rB))-xX),0.9760764253452884,1.0507936859855076,4,5,8
((rA/(rB+rX))/sqrt(exp(xX))),0.9760928358358378,1.0452451310260573,4,5,9
(((rB+rX)/rA)*sqrt(exp(xX))),0.9760928358358378,1.0452451310260573,4,5,9
((sqrt(rB)/xX)/(exp(rA))^2),0.9761325892912582,1.05252582176818,3,5,8
(sqrt(sqrt(rB))/(exp(rA)*sqrt(xX))),0.9761325892912582,1.052401499902048,3,6,9
(((rB/rA)*exp(-rB))-sqrt(xX)),0.9761765799218738,1.0511735255701216,4,6,9
(sqrt((rB*rX))/(xX*exp(rA))),0.9762286997020242,1.0760821304184323,4,5,9
((exp(-rA)+exp(-xX))/(rX/rA)),0.9762962629700426,1.1005935114543164,4,7,9
((rX/rA)/(exp(-rA)+exp(-xX))),0.9762962629700427,1.1006856055154572,4,7,9
((rA*(rA-rX))/exp(rA)),0.9763221724043281,1.1075346670054915,4,4,8
(((rB+rX))^2/(rA*sqrt(rB))),0.9763491026551061,1.0946193204454158,4,5,9
((rA*sqrt(rB))/((rB+rX))^2),0.9763491026551061,1.0946193204454162,4,5,9
(((rX-rA)-rA)/exp((rB)^2)),0.9763540868440715,1.0441866049018445,4,5,9
(sqrt(exp(-rX))-((rX*xX)/rA)),0.9764008096474475,1.1163864834661876,4,6,9
((rA-rX)/(rA+(rA+rB))),0.976453878094381,1.1211675612095444,5,4,9
((rA-rX)/(rA+(rB+rX))),0.976453878094381,1.1211675612095444,5,4,9
(sqrt(rX)/((rA/rX)-(xX)^2)),0.9764677840364103,1.102407489050761,4,5,9
((rA-rX)*(exp(-rA)+exp(-xX))),0.9764954082247689,1.1023572157183534,4,7,9
((exp(-rA)-exp(-rB))-(rA/rX)),0.9765299351783795,1.0550838448504396,4,7,9
((sqrt(rX)/rA)*sqrt(exp(rX))),0.976565585577794,1.1069577366773993,3,5,8
(exp((rX-rA))*sqrt((rB/rX))),0.9765969014250856,1.0735939357364148,4,5,9
((rX/rA)*exp((rB/rA))),0.97661624934288,1.027037612558642,4,4,8
((rX+(rB/xX))/(exp(rA))^2),0.9766179961960764,1.0364215165574229,4,5,9
((rX/log(xX))+(rA*sqrt(xX))),0.9767174361154712,1.1199115530306596,4,5,9
((rX*exp(xX))*log((rA/rX))),0.9767198099005925,1.1020026897255781,4,5,9
((exp(xX)*sqrt(rX))/(rA/rX)),0.9767834230168653,1.1008973961062387,4,5,9
((rB/exp(rX))-(rA-rX)),0.9768147991262512,1.0620096831296022,4,4,8
(((rA-rX)/rX)*exp(sqrt(rX))),0.9768297122381326,1.1069096519726944,4,5,9
(exp((rX-rA))+exp(-(rB)^-1)),0.9768487778282143,1.0957601044106167,3,7,9
(((xX)^2-xX)*(exp(rX)/rA)),0.9768495325509938,1.1170884969704382,4,5,9
((exp(rA)-exp(rX))/(rA/xX)),0.9769273852733166,1.1130898224936554,4,5,9
((xX/exp(rB))+sqrt((rA/rX))),0.9769294698338878,1.0782907402506041,4,5,9
(sqrt(log(rX))+(exp(xX)*exp(-rA))),0.9769714516223809,1.1059500220297924,3,7,9
((exp(-rX)/sqrt(xX))-(rX/rA)),0.9769714516223809,1.106167620863404,4,6,9
((rX/exp(rA))*exp((rB/rA))),0.9770233566652521,1.0372771828505267,4,5,9
(((rX-rA)/xX)-rA),0.9771265328848835,1.1089378322801502,4,3,7
((rX*sqrt(rB))/(exp(rA))^2),0.9771460959315417,1.0479916214576637,3,5,8
(sqrt(sqrt(rB))*(sqrt(rX)/exp(rA))),0.9771460959315417,1.0479634718122433,3,6,9
((rX/rA)+(exp(xX)/sqrt(xX))),0.9771658798782303,1.0989573088886193,4,5,9
(((rX-rA)*(xX/rA))-xX),0.9771658798782304,1.1001211822465176,5,4,9
((exp(rX)/rA)*(xX+sqrt(xX))),0.9771775691432892,1.1173694482291863,4,5,9
((rA/exp(rX))/(xX+sqrt(xX))),0.9771775691432892,1.1171434251913097,4,5,9
(exp(rB)*((rX/rA))^2),0.9771799495861202,1.0722511032162745,3,4,7
((rA/rX)/sqrt(exp(rB))),0.9771799495861202,1.0722511032162745,3,4,7
((rX/rA)*sqrt(exp(rB))),0.9771799495861202,1.0722511032162745,3,4,7
((xX*exp(rX))*log((rA/rX))),0.9771828395628149,1.1059169503921003,4,5,9
(((rX)^2/rA)-rA),0.9772011154721356,1.1070032872776792,3,3,6
((rA-rX)/exp((rA/rX))),0.9772011154721356,1.1069862310401617,4,4,8
(log((rA/rX))*sqrt((rA*rB))),0.9772103993214385,1.070047413243436,4,5,9
(((rA-rB)*sqrt(rB))/(rX)^2),0.9772230989333928,1.0490534998344674,4,5,9
(((rB+rX)/rA)-(exp(-xX))^2),0.9772498872186127,1.0480493950807523,4,6,9
(exp((rX-rA))-exp(-rB)),0.9772500918854516,1.1000696173655613,3,5,7
(log((rA/rX))*sqrt((rX/xX))),0.9773425181184004,1.105372836589708,4,5,9
((rA-rX)*(exp(-rX)+exp(-xX))),0.9773425181184004,1.1053532799201815,4,7,9
((rA-rX)/sqrt((rA*xX))),0.9773425181184004,1.1006728258636267,4,4,8
(((rA-rX)/xX)/sqrt(log(rX))),0.9773715485542032,1.1044796706840319,4,5,9
((xX/exp(rX))+sqrt((rA/rX))),0.977418677080686,1.1011081528868658,4,5,9
((rX*(xX)^2)-(rA-rX)),0.9774773093086796,1.1067851724655307,4,4,8
((exp(rX)-exp(xX))/(rA*rX)),0.9775088844634694,1.1060923773340847,4,5,9
(exp(-(xX)^2)-exp(-(rX/rA))),0.9775147389043608,1.1008528726734474,3,7,8
((exp(-rX)-exp(-xX))-(rX/rA)),0.9775147389043609,1.1021720739485583,4,7,9
((xX/exp(rA))-sqrt((rX/rA))),0.9775147389043609,1.1012391538608572,4,5,9
((exp(xX)*exp(-rX))-(rX/rA)),0.9775147389043609,1.1021676992416836,4,6,9
((rA/exp(rX))-(rA-rX)),0.9775348691544841,1.1069577997434967,4,4,8
(((rA-rX)/exp(xX))/sqrt(rX)),0.9775507066530507,1.1055150433372782,4,5,9
(((rA-rX)/rX)/xX),0.9776044934047609,1.106140134223286,4,3,7
(((rX-rA)/xX)-rX),0.977611672601663,1.1117934562481193,4,3,7
((sqrt(rB)/xX)/exp((rA)^2)),0.9776920275573167,1.0819493782489291,3,5,8
(rX*log((rA/rX))),0.9777142043120033,1.1063492940590731,3,3,6
((rA-rX)*sqrt((rX/rA))),0.9777142043120033,1.1063537033340505,4,4,8
((rX/exp(xX))-rA),0.9777279995521624,1.111009131762303,3,3,6
((rA-rX)/exp((rX*xX))),0.9777484780677819,1.1047727670345786,4,4,8
((rA-rX)/sqrt((rX*xX))),0.9777484780677819,1.1040066675607065,4,4,8
((rX*xX)*(sqrt(rA)-sqrt(rX))),0.9777561745306595,1.102390075481837,4,5,9
(exp(rX)/(exp(-rX)-exp(rA))),0.9777601123225034,1.1152748677144473,3,6,8
((rA*(xX)^2)-(rA-rX)),0.9777727854817448,1.1042586956366836,4,4,8
(((rA/rX)-xX)/sqrt(exp(rA))),0.9778280340250155,1.1190012468690176,4,5,9
(sqrt(sqrt(rX))*(sqrt(rA)-sqrt(rX))),0.9778283019562064,1.1055191644583868,3,6,9
((rA-rX)/sqrt(sqrt(rA))),0.9778283019562064,1.1055191644583868,3,4,7
(sqrt((rX/xX))-sqrt((rA/xX))),0.9778367503032738,1.1057033741777231,4,5,9
(log((rA/rX))/(xX+(xX)^2)),0.9778513060476358,1.1016863486459862,4,5,9
(log((rB+rX))/(rA+rB)),0.9778568000674036,1.0838041293784184,4,4,8
((sqrt(rA)-sqrt(rX))/exp(xX)),0.9778609878691731,1.1088940190530245,3,5,8
((sqrt(rA)-sqrt(rX))/exp(sqrt(xX))),0.9778609878691732,1.1086632823709879,3,6,9
((rA/rB)*(xX+(rB/rX))),0.9778801554004339,1.0584311698647046,5,4,9
((sqrt(rA)-sqrt(rX))/sqrt(sqrt(xX))),0.9778914240300572,1.1092646172762533,3,6,9
(rA/((rA*xX)+(rB+rX))),0.9779247450145518,1.0490121102843335,5,4,9
(xX+((rB+rX)/rA)),0.977924745014552,1.0490121102843333,4,3,7
((rX+(rX*xX))/sqrt(exp(rA))),0.9779345805297092,1.1027268625409505,4,5,9
((rA-rX)/exp((rA*xX))),0.9779675047477473,1.1055900416509177,4,4,8
((rA-rX)/(exp(-rA)-exp(xX))),0.9779675047477473,1.1053039616090294,4,6,9
(sqrt(rA)/exp(sqrt(rX))),0.977973896944891,1.1072827946955837,2,4,6
(exp(sqrt(rX))/sqrt(rA)),0.977973896944891,1.1072827946955837,2,4,6
((rA-rX)*(rX/(rA+rX))),0.9779770652413513,1.106355014398478,5,4,9
(log((rA/rX))*sqrt((rA/xX))),0.9779802199225661,1.1047650263298188,4,5,9
((sqrt(rA)/rX)-(sqrt(rB)/rA)),0.9779969969644171,1.04207095587434,4,5,9
((exp(rX)/rX)/exp(sqrt(rA))),0.9780175916054419,1.108843537812858,3,5,8
((rX*(rA)^2)/exp((rA+rX))),0.9781424429583624,1.12990210854157,4,5,9
((log(rX)/rX)*log((rA/rX))),0.9781523232189177,1.1024615425502717,4,5,9
((rB/rA)/(xX+(rB/rX))),0.978157434433601,1.0584311698647046,5,4,9
((rA/rX)/exp((rB/rA))),0.9781948096313263,1.0270719379215123,4,4,8
(sqrt((rA*rX))-rX),0.9781988925929264,1.1054866515967356,3,3,6
(log((rA/rX))*sqrt(log(rX))),0.9781988925929264,1.1055363164391447,3,5,8
((sqrt(rA)-sqrt(rX))/(exp(xX))^2),0.9781988925929264,1.105561693804638,3,6,9
((rX/(rA)^2)+(exp(rX)/rA)),0.9782450632074045,1.10998431469739,4,5,9
((rX/exp(rA))*sqrt((rB/rA))),0.9782774543759469,1.0561134949871656,4,5,9
(((rX)^2/rA)-((rA)^2/rX)),0.9782897413695432,1.1029597998484484,4,5,9
(((rA/rX)-xX)/sqrt(rB)),0.9782926682262212,1.0452753670316848,4,4,8
(sqrt(rB)/((rA/rX)-xX)),0.9782926682262213,1.0452753670316848,4,4,8
((rA-rX)/(exp(-rX)-exp(xX))),0.9783861642519079,1.1022595820750747,4,6,9
((rB/(rA*xX))/(rA+rB)),0.9783895364463812,1.0463327519720955,5,4,9
(rA-rX),0.9784029977541437,1.1038979384582865,2,1,3
((rA+rX)*log((rA/rX))),0.9784029977541437,1.101971418244268,4,4,8
sqrt(exp((rX-rA))),0.9784029977541437,1.101971418244268,2,3,5
((rA-rX)*(sqrt(xX)-xX)),0.9784029977541437,1.1031599080704162,4,4,8
(((rA-rX)*log(xX))/sqrt(rA)),0.9784159926639574,1.1027272344649366,4,5,9
(exp(sqrt(rX))*(sqrt(rA)-sqrt(rX))),0.978432872892441,1.103815810645438,3,6,9
((rA-rX)/(exp(xX)+exp(-xX))),0.978432872892441,1.102966194230066,4,6,9
(((rA-rX)/rX)*sqrt(log(rX))),0.978432872892441,1.1030024056172405,4,5,9
(sqrt((rA/xX))/rX),0.9784961566942018,1.1113825523420715,3,3,6
((rX)^2*(xX/rA)),0.9784961566942018,1.1113825523420715,3,3,6
log(((rX)^2*(xX/rA))),0.9784961566942018,1.1113825523420715,3,4,7
(rX*sqrt((xX/rA))),0.9784961566942018,1.1113825523420715,3,3,6
exp(-((rX)^2*(xX/rA))),0.9784961566942018,1.1113825523420715,3,5,7
((rA/(rX)^2)/xX),0.9784961566942018,1.1119070619826257,3,3,6
((rA-rX)/sqrt(sqrt(rX))),0.978537090605902,1.1085048157013706,3,4,7
(sqrt(sqrt(rA))*(sqrt(rA)-sqrt(rX))),0.978537090605902,1.1090020344113247,3,6,9
(((rA/xX)-rA)/(rX)^2),0.9785553892044326,1.1107228913694716,4,4,8
((rX)^2/((rA/xX)-rA)),0.9785553892044327,1.1107228913694718,4,4,8
(log((rA/rX))*sqrt(exp(rX))),0.9785639892942536,1.1095967077204925,3,5,8
(sqrt(sqrt(rB))*(sqrt(rA)-sqrt(rX))),0.9785644352291091,1.1047577140194975,3,6,9
((rA-rX)*sqrt((rB/rX))),0.9786160050651243,1.0723303199051215,4,4,8
((exp(-rB)/xX)-((rX/rA))^2),0.9786837605499333,1.03755823604115,4,6,9
((exp(rX)/rA)*exp((xX/rA))),0.978686454217214,1.1032428891895554,4,5,9
(exp((rX-rA))/exp(-(rB/rX))),0.9786969477762676,1.0507973323797208,4,6,9
(exp((rA-rX))*exp(-(rB/rX))),0.9786969477762676,1.0507973323797208,4,6,9
((rA-rX)/(exp(rA)+exp(rB))),0.9787203569795137,1.1325675950679504,4,5,9
(((rA-rB)-rX)/sqrt(rB)),0.9789051803369562,1.0813094929650848,4,4,8
(((rA-rX)/xX)/sqrt(exp(rX))),0.9790005846861678,1.1013056967467447,4,5,9
(log((rA/rX))/(xX*exp(xX))),0.9790005846861679,1.1009833706438399,4,5,9
(((rA-rX)/xX)/sqrt(exp(rA))),0.9790005846861679,1.1013056967467447,4,5,9
((log(rX))^2-(log(rA)/exp(xX))),0.9790332748883425,1.1045475905110926,3,6,9
((log(xX)/rX)/exp((rX/rA))),0.9790473621742758,1.1147760332488166,4,5,9
(exp((rX-rA))/sqrt((rX-rB))),0.9791083287084714,1.0342636228885447,4,5,9
(exp((rA-rX))*sqrt((rX-rB))),0.9791083287084715,1.0342636228885445,4,5,9
((rB/xX)/exp((rA+rB))),0.9791134592975651,1.0488399466087173,4,4,8
((rB/rX)+(xX+(rX/rA))),0.9791138247711326,1.0310416582675999,5,4,9
(sqrt((rA/rB))-(exp(-rA)/xX)),0.9791462516619709,1.043257924684839,4,6,9
((exp(rB)/rA)/exp((rB/rX))),0.979178799164752,1.043389042587939,4,5,9
((rA/exp(rB))*exp((rB/rX))),0.979178799164752,1.042134197821558,4,5,9
(((rA-rX)*log(rX))/(rX)^2),0.9791977030120712,1.1036628274946036,4,5,9
((rX/exp(xX))*log((rA/rX))),0.9791977030120712,1.104075738196071,4,5,9
((exp(rA))^-1-(rX/rA)),0.9792177908155834,1.1057956421618602,3,5,8
(sqrt((rA/rX))-(xX*log(rX))),0.9792177908155834,1.105198552670113,4,5,9
(((rX)^2/rA)/exp(sqrt(rX))),0.9792177908155834,1.1052717608643072,3,5,8
(((rX/rA)-xX)*sqrt(sqrt(rX))),0.9792177908155834,1.1064147552810542,4,5,9
((exp(rX)/rA)-(log(rA)/rB)),0.979300644627171,1.1053120197771436,4,5,9
(((rA-rX)-rX)/sqrt(exp(rA))),0.9793549199235022,1.1034698947646582,4,5,9
((rA/exp(rX))/exp((rB/rA))),0.9793576413411442,1.076803601210123,4,5,9
((exp(rX)/rA)*exp((rB/rA))),0.9793576413411443,1.076803601210123,4,5,9
(sqrt(sqrt(rX))/exp((rA/rX))),0.9793633982075226,1.1053802419407024,3,5,8
((rX/rA)*sqrt(sqrt(rA))),0.9793633982075227,1.1058035901563377,3,4,7
(exp((rB*xX))*(sqrt(rX)/rA)),0.9794454376233334,1.0738821272171388,4,5,9
((rX/rA)+(exp(-rA)/log(xX))),0.9794980570625664,1.1054363260243718,4,6,9
((rX/rA)+(log(rB)*sqrt(xX))),0.9796127471308087,1.0736210036493021,4,5,9
((exp(rA)/rX)-(exp(rX)/rA)),0.9796963324317943,1.100387735562384,4,5,9
((rX*xX)*((rX/rA)-xX)),0.9797866049649073,1.1121512843961519,5,4,9
((sqrt(rB)/(rA*xX))/exp(rA)),0.9798063178850017,1.0434029037394472,4,5,9
(exp(sqrt(rB))*(sqrt(rA)-sqrt(rX))),0.9798394052100278,1.0769129802758397,3,6,9
(((rA+rB)*log(xX))/(rA)^2),0.9798819563107654,1.038963110264595,4,5,9
(((rB+rX)*(rX/rA))-rA),0.9798985535758244,1.071276001781536,5,4,9
((rX*exp(xX))*exp((rA)^-1)),0.9799055719369578,1.1023487825276657,3,6,9
((exp(-xX)/rX)/exp((rA)^-1)),0.9799055719369578,1.1023487825276654,3,7,9
((rB/xX)/((rA)^2+(rB)^2)),0.979907054543742,1.0504076690251436,4,5,9
(((rA/rX))^2-(rB/rA)),0.9799863709516311,1.0507750504782905,4,4,8
((rB/log(xX))*log((rA/rX))),0.9800252789180978,1.076189745061076,4,5,9
((sqrt(rA)/exp(xX))/sqrt(exp(rX))),0.9801304283071919,1.1068494726558402,3,6,9
((rA/exp(rX))/(exp(xX))^2),0.9801304283071919,1.1074242800698957,3,5,8
(sqrt(exp(rX))*(exp(xX)/sqrt(rA))),0.980130428307192,1.1068494726558402,3,6,9
((exp(xX))^2*(exp(rX)/rA)),0.980130428307192,1.1068494726558402,3,5,8
(sqrt((rA/rB))-(rX/rA)),0.9802968027956463,1.0413227755699348,4,4,8
(exp(-(rX/rA))/sqrt((rA+rB))),0.9803026790701844,1.0949675166156925,4,6,9
((rA/sqrt(rX))/sqrt(sqrt(rB))),0.9803307830269692,1.034204489128651,3,5,8
((rX*sqrt(rB))/(rA)^2),0.9803307830269692,1.0342044891286513,3,4,7
((sqrt(rX)/rA)*sqrt(sqrt(rB))),0.9803307830269692,1.0342044891286513,3,5,8
((exp(rB)+exp(rX))/rA),0.9804666145944845,1.082271606084557,3,4,7
(rA/(exp(rB)+exp(rX))),0.9804666145944846,1.0815021030791785,3,4,7
(exp((rB*xX))-exp(-(rA/rB))),0.9805328019224042,1.0854855906486192,4,6,9
(sqrt((rB/rA))/(rA*xX)),0.9805656923978563,1.0561258984162987,4,4,8
((rB/rA)/((rA*xX))^2),0.9805656923978563,1.0561258984162987,4,4,8
(exp(-(rA/rX))+exp(-sqrt(xX))),0.9805928937530666,1.1008508710887124,3,7,8
(exp(-sqrt(xX))-exp(-(rX/rA))),0.9805928937530666,1.1008508710887124,3,7,8
((xX+(rX/rA))/(exp(xX))^2),0.9805928937530666,1.100926988280719,4,5,9
(((rA+rX)/exp(xX))/rA),0.9805928937530666,1.100573856242378,4,4,8
(((rX/rA)-xX)-(exp(-rA))^2),0.9805928937530666,1.100762476093349,4,6,9
((exp(rX)*sqrt(xX))/rA),0.9806163943472069,1.1066626235139232,3,4,7
((exp(-rA)-exp(-rX))/(xX)^2),0.9807050762200323,1.0982265674711666,3,7,8
(log(xX)*(sqrt(rA)-sqrt(rX))),0.9807333415039624,1.0986933414953417,3,5,8
(((rA-rX)/xX)/exp(sqrt(rA))),0.9807333415039625,1.0984792947738893,4,5,9
(((rX-rA)/(rX*xX))-xX),0.9807348636377811,1.0997910352749805,5,4,9
(((rA-rX)-rX)/exp(sqrt(rA))),0.9807387194938909,1.100731210122428,4,5,9
((rA-rX)/exp((xX)^2)),0.980754573427338,1.0999150907209647,3,4,7
((rA-rX)/sqrt(exp(xX))),0.980754573427338,1.0999150907209647,3,4,7
(sqrt((rB/xX))/(xX*exp(rA))),0.9807699775589258,1.0723413801766937,4,5,9
exp(((rX-rA)*sqrt(xX))),0.9808198873453572,1.1097377266118535,3,4,7
((rA/rX)*log((rX*xX))),0.9808258843663472,1.1116053590231292,4,4,8
((log(xX))^2*(sqrt(rB)/exp(rA))),0.9808538077708518,1.0874484405553455,3,6,9
(sqrt(exp(rB))*(sqrt(rA)-sqrt(rX))),0.9809564252153775,1.082812933252907,3,6,9
((rX*exp(xX))/sqrt(exp(rA))),0.9810578103423174,1.110142808693272,3,5,8
(((rX/rA))^2*(rB/exp(rA))),0.9811130722256256,1.053533174718005,4,5,9
((rA/xX)/(exp(-rX)-exp(rX))),0.9811243786448373,1.1147976491146587,4,6,9
((exp(-rX)-exp(rX))/(rA/xX)),0.9811243786448373,1.1147976491146587,4,6,9
((rB/(rA)^2)+(exp(rX)/rA)),0.9811259250644111,1.1358095598184492,4,5,9
((rB*xX)*(sqrt(rA)-sqrt(rX))),0.9812040771398707,1.0588160218384803,4,5,9
(((rA/xX)*exp(xX))/exp(rX)),0.9812196546485283,1.118525552892478,4,5,9
(((xX/rA)*exp(rX))/exp(xX)),0.9812196546485284,1.1184581659840092,4,5,9
((rB/exp(rA))/((rA*xX))^2),0.9812943392019984,1.0587701758805235,4,5,9
(((rX/rA)-xX)*exp(sqrt(rB))),0.9813477265689553,1.0878759517636032,4,5,9
((rA/(rA+rX))-sqrt(exp(-xX))),0.9814324680418822,1.1017632348195814,4,6,9
(exp(-(rA/rX))/exp((xX/rX))),0.9814324680418822,1.1010784777803508,4,6,9
(log(xX)/((rA/rX)-(xX)^2)),0.9814324680418822,1.1023686290686754,4,5,9
((exp(xX))^2*(rX/(rA*xX))),0.9814324680418822,1.101708098537254,4,5,9
((rX/(rA+rX))+sqrt(exp(-xX))),0.9814324680418823,1.1017632348195814,4,6,9
((exp(xX)*log(xX))/(rA/rX)),0.9814324680418823,1.1027498527837956,4,5,9
(exp(-xX)/((xX)^2+(rA/rX))),0.9814324680418823,1.1016500643931046,4,6,9
(((rB+rX)/exp(rA))/rA),0.9814386690916934,1.0865716451583338,4,4,8
(sqrt(log(rX))/(rA*sqrt(xX))),0.9814641533091336,1.1049557625308521,3,5,8
((log(xX))^2*((rA-rX)/rX)),0.9815195022442633,1.1082765718467946,4,5,9
((rX*xX)/exp((rA/rX))),0.981575124193985,1.1053557940935608,4,4,8
((log(xX))^2*log((rA/rX))),0.981577197271112,1.0987647054680711,3,5,8
(log((rA/rX))/(xX*sqrt(xX))),0.9815771972711121,1.100386105606188,4,5,9
(log((rA/rX))*(sqrt(rX)/xX)),0.9815811273797311,1.1013512245536123,4,5,9
(((rA-rX)/sqrt(rA))/xX),0.9815811273797311,1.1013512245536123,4,4,8
(((rA-rX)*log(xX))/sqrt(rX)),0.9815811273797312,1.1016174670344347,4,5,9
(((rX/rA))^2*sqrt((rA+rB))),0.9815923303150881,1.0891398904429512,4,5,9
((exp(-rX)/sqrt(xX))-sqrt(exp(-rA))),0.9816103837880874,1.101175714293758,3,8,9
((xX+(rX/rA))+sqrt(log(rX))),0.981712078026362,1.1039662192740693,4,5,9
(exp(-(rX/rA))/sqrt(rX)),0.9817120780263621,1.1021200764571115,3,5,7
((exp(rB))^2*((rA-rX)/rB)),0.9817124719912299,1.079418050530398,4,5,9
((rB/(rA)^2)*exp((rX-rA))),0.9818450372554808,1.0486583660256048,4,5,9
(((rX/rA)*sqrt(rB))/exp(rA)),0.9819027767067549,1.0401167020047586,4,5,9
(((rA+rB)*(rA-rX))/rA),0.9819744825014348,1.0854695283063982,5,4,9
((rA/rX)/(sqrt(rB)+sqrt(rX))),0.9820017259544931,1.1039759010540635,4,5,9
((rX/rA)*(sqrt(rB)+sqrt(rX))),0.9820017259544932,1.1039759010540635,4,5,9
(exp((rX-rA))+exp(-(rX/rB))),0.9821711697373023,1.0652110094459417,4,6,9
(sqrt(exp(-rB))-((rB+rX)/rA)),0.9823065774605121,1.0393225941649458,4,6,9
(((rB/rA)*exp(rX))/(rA)^2),0.9825249859395929,1.041692935671448,4,5,9
((rX/rA)/(exp(xX)+exp(-rX))),0.9825573900147176,1.1024515751454902,4,6,9
(((rB*rX)/exp(rB))/rA),0.9825631130581954,1.061311880398691,4,4,8
((log(rB)/rX)+(exp(-rA)/rB)),0.9825696823801211,1.0502985479465785,4,6,9
(exp(-(rA)^-1)/(rA+rX)),0.9827480211737031,1.1306228683193444,3,6,8
(sqrt(log(rX))*(sqrt(rB)/(rA)^2)),0.9827735265180378,1.0369508498844928,3,6,9
(sqrt((rB/rA))/(xX*exp(rA))),0.9827929385749985,1.0622601870853818,4,5,9
(exp((rA)^-1)+exp(sqrt(rX))),0.982992197540682,1.1316429318468217,2,6,8
((rX/rA)*sqrt((rB+rX))),0.9829989595804969,1.1184915022683362,4,4,8
((rA/rX)/sqrt((rB+rX))),0.9829989595804969,1.1184915022683362,4,4,8
(((rA-rX)*(rB+rX))/rA),0.983122871075102,1.0992624724793658,5,4,9
((sqrt(rX)/rA)*sqrt(exp(rB))),0.9831544823311649,1.0358407197870987,3,5,8
((rX*exp(rB))/(rA)^2),0.9831544823311649,1.0359576080206314,3,4,7
((rA/sqrt(rX))/sqrt(exp(rB))),0.983154482331165,1.0358407197870985,3,5,8
((log(xX)*sqrt(rB))/(exp(rA))^2),0.9832016233634998,1.0814463762531203,3,6,9
((rX*exp(rB))*log((rA/rX))),0.9835170377068781,1.1003669299056167,4,5,9
((rA-rX)*sqrt(rB)),0.9835298859559917,1.1023224373381144,3,3,6
((rA-rX)*sqrt((rB*xX))),0.9835308013195799,1.0780056032677572,4,4,8
(((rB+rX)*exp(xX))/exp(rA)),0.9835672234439216,1.0475883554275687,4,5,9
((xX-(rX/rA))+sqrt(exp(-rX))),0.9835681378165135,1.1035750847304315,4,6,9
((rX/sqrt(rA))/exp((rA/rX))),0.9835681378165138,1.102637061180197,4,5,9
(sqrt(exp(rB))/(xX*(rA+rB))),0.983617513333543,1.1213342817956957,4,5,9
(sqrt(exp(rB))*(log(xX)/(rA)^2)),0.9836442248036981,1.0613954594084762,3,6,9
((exp(xX)+exp(-rB))-(rX/rA)),0.9836753123102444,1.0723588286042038,4,6,9
(exp((rB/rA))/(rA*xX)),0.9838264120918728,1.036359906302796,4,4,8
((rA/rX)*sqrt((rA/rB))),0.9839491174738025,1.0411484855394637,4,4,8
((rX/rA)*sqrt((rB/rA))),0.9839491174738028,1.0411484855394637,4,4,8
((rX-rA)+(xX*(rB+rX))),0.9839706383632242,1.0946196921794613,5,4,9
((rX/sqrt(xX))/log((rA/xX))),0.9839989422466443,1.101136684800817,4,5,9
((rA*log(rX))/(exp(rX))^2),0.9841043759597059,1.129291831597988,3,5,8
(sqrt(log(rX))*(sqrt(rA)/exp(rX))),0.9841043759597059,1.129291831597988,3,6,9
((exp(rX)/sqrt(rA))/sqrt(log(rX))),0.9841043759597059,1.129291831597988,3,6,9
((rB*sqrt(rX))/exp((rA+rB))),0.984149492559591,1.0953010073832696,4,5,9
