Descriptor,Accuracy_test,Accuracy_avg_fold_test,Num_features,Num_operators,Num_total,Unitless
((sqrt(rX)/rA)*sqrt((rX-rB))),0.852941176,0.771008772,4,5,9,
(((rA)^2/(rB-rX))/rX),0.852941176,0.771008772,4,4,8,
(((rX-rB)/rA)-(rA/rX)),0.852941176,0.771008772,5,4,9,
(sqrt((rX-rB))-(rA/sqrt(rX))),0.852941176,0.771008772,4,5,9,
((exp(rA)+exp(rB))/sqrt(log(rX))),0.852941176,0.771030702,3,6,9,
(((rA-rX)*log(xX))-rB),0.852941176,0.771030702,4,4,8,
(((rA-rX)/rA)*sqrt(exp(rB))),0.852941176,0.773026316,4,5,9,
(exp((rA/rX))+exp(-sqrt(rB))),0.852941176,0.773026316,3,6,8,
((exp(-rB))^2-((rX/rA))^2),0.852941176,0.773026316,3,6,8,
((rX/xX)/((rA)^2+(rB)^2)),0.852941176,0.754188596,4,5,9,
((rA/log(xX))-(rB/exp(rB))),0.852941176,0.754188596,4,5,9,
(sqrt(exp(rX))/(rA+(rA+rB))),0.852941176,0.754188596,4,5,9,
(((rX)^2/(rB+rX))/exp(rA)),0.852941176,0.754188596,4,5,9,
(sqrt(rB)*log((rA/rX))),0.852941176,0.773026316,3,4,7,
(log((rA/rX))*sqrt(exp(xX))),0.852941176,0.773048246,3,5,8,
((xX*log(rB))-(rX/rA)),0.852941176,0.754166667,4,4,8,
(((rA-rX)/log(xX))/sqrt(rA)),0.852941176,0.773048246,4,5,9,
((xX)^2+((rX/rA))^2),0.852941176,0.773048246,3,4,7,
(exp((rX/rA))+exp(-(rA+rX))),0.852941176,0.773048246,4,6,9,
((rX/rA)+(log(xX)*sqrt(xX))),0.852941176,0.773048246,4,5,9,
((rA/rX)/exp((xX)^2)),0.852941176,0.773048246,3,4,7,
((log(rB)/exp(rX))-(rX/rA)),0.852941176,0.754166667,4,5,9,
((rA-rX)/log((rA/xX))),0.852941176,0.773048246,4,4,8,
(exp((rA/rX))*(sqrt(xX)-xX)),0.852941176,0.773048246,4,5,9,
(((rA-rX)/log(xX))/sqrt(rX)),0.852941176,0.773048246,4,5,9,
((rA/rX)/sqrt(exp(xX))),0.852941176,0.773048246,3,4,7,
(((rX/rA))^2+(xX+(xX)^2)),0.852941176,0.773048246,4,5,9,
((xX+(rX/rA))/sqrt(exp(xX))),0.852941176,0.773048246,4,5,9,
((xX*log(xX))-((rX/rA))^2),0.852941176,0.773048246,4,5,9,
(((rX/rA))^2+(xX*exp(xX))),0.852941176,0.773048246,4,5,9,
(sqrt(sqrt(xX))-(xX+(rX/rA))),0.852941176,0.773048246,4,5,9,
(((rA)^2/exp(rX))/sqrt(sqrt(rA))),0.852941176,0.773048246,3,6,9,
(sqrt((rA/rX))-((xX)^2)^2),0.852941176,0.773048246,3,5,8,
(((rX/rA))^2+(xX-(xX)^2)),0.852941176,0.773048246,4,5,9,
(((rX-rA)/rA)+sqrt(sqrt(xX))),0.852941176,0.773048246,4,5,9,
(((rX/rA))^2+(xX/exp(xX))),0.852941176,0.773048246,4,5,9,
((rA/(rX)^2)-(sqrt(xX)/rA)),0.852941176,0.773048246,4,5,9,
(((rX/rA))^2+sqrt(exp(xX))),0.852941176,0.773048246,3,5,8,
((xX*(xX)^2)-(rA/rX)),0.852941176,0.773048246,4,4,8,
(((xX)^2)^2+((rX/rA))^2),0.852941176,0.773048246,3,5,8,
(((rA/rX)-xX)*sqrt(sqrt(rB))),0.852941176,0.752105263,4,5,9,
(sqrt(exp(-rB))-((rX/rA))^2),0.852941176,0.773048246,3,6,8,
(exp(-(xX)^2)-exp((rX/rA))),0.852941176,0.773048246,3,6,8,
(exp((rA)^2)/(exp(rB)-exp(rX))),0.852941176,0.754166667,3,6,9,
(exp(-xX)/((rA/rX)-xX)),0.852941176,0.773048246,4,5,8,
((rX/rA)+sqrt(sqrt(xX))),0.852941176,0.773048246,3,4,7,
(sqrt(sqrt(rA))*(exp(rX)/(rA)^2)),0.852941176,0.773048246,3,6,9,
(((xX)^2)^2-(rA/rX)),0.852941176,0.773048246,3,4,7,
(((rA/rX)-(rX/rA))-xX),0.852941176,0.773048246,5,4,9,
(((rX/rA))^2*exp(sqrt(xX))),0.852941176,0.773048246,3,5,8,
(((rA-rX)/rA)*exp(sqrt(xX))),0.852941176,0.773048246,4,5,9,
((xX*log(rA))/((rA-rX))^2),0.852941176,0.773048246,4,5,9,
((exp(xX))^-1-(rX/rA)),0.852941176,0.773048246,3,5,8,
((rX/rA)+((xX)^2/exp(rX))),0.852941176,0.773048246,4,5,9,
(((rA-rX)/rA)*sqrt(sqrt(xX))),0.852941176,0.773048246,4,5,9,
((rX/rA)*sqrt(exp(xX))),0.852941176,0.773048246,3,4,7,
((log(rA)/rX)/((rA-rX))^2),0.852941176,0.773048246,4,5,9,
(exp(xX)*((rX/rA))^2),0.852941176,0.773048246,3,4,7,
((rA/log(xX))-(rB/exp(rX))),0.852941176,0.754166667,4,5,9,
(exp((xX)^2)*((rA-rX)/rA)),0.852941176,0.773048246,4,5,9,
(exp(xX)*((rX/rA)-(xX)^2)),0.852941176,0.773048246,4,5,9,
((log(rA)/rA)/((rA-rX))^2),0.852941176,0.773048246,4,5,9,
(((rA/rX))^2/exp(xX)),0.852941176,0.773048246,3,4,7,
(exp((xX)^2)/(xX+(rX/rA))),0.852941176,0.773048246,4,5,9,
(sqrt(exp(xX))/(xX+(rX/rA))),0.852941176,0.773048246,4,5,9,
(exp(-(rA/rX))/(sqrt(xX)-xX)),0.852941176,0.773048246,4,6,9,
(((rA-rX)/rA)*sqrt(exp(xX))),0.852941176,0.773048246,4,5,9,
((exp(rX)/rA)/log((rA+rX))),0.852941176,0.773048246,4,5,9,
(((rA/xX)-rB)/(rA)^2),0.852941176,0.768903509,4,4,8,
(((rX/rA)-xX)+(exp(-rA))^2),0.852941176,0.777258772,4,6,9,
((rX)^2/((rA)^2+(rB*rX))),0.852941176,0.775219298,4,5,9,
(((rA-rX)/rX)/sqrt(sqrt(rB))),0.852941176,0.783552632,4,5,9,
(exp((rX-rA))/sqrt(sqrt(rX))),0.852941176,0.783574561,3,5,8,
(exp((rA+rX))/(rA*(rA)^2)),0.852941176,0.783574561,4,5,9,
(exp((rA-rX))*sqrt(sqrt(rX))),0.852941176,0.783574561,3,5,8,
(((rA-rX)-rX)/sqrt(log(rX))),0.852941176,0.783574561,4,5,9,
(exp(sqrt(xX))*(sqrt(rA)-sqrt(rX))),0.852941176,0.783574561,3,6,9,
(exp(-(rA/xX))-exp((rA-rX))),0.852941176,0.783574561,4,6,9,
(exp((rX-rA))/exp(-(xX)^2)),0.852941176,0.783574561,3,6,8,
(exp(rX)/((rX*xX)-rA)),0.852941176,0.783574561,4,4,8,
(exp((rX-rA))-exp(-(rX)^-1)),0.852941176,0.783574561,3,7,9,
((rA/rX)+(exp(-rX)+exp(-xX))),0.852941176,0.783596491,4,7,9,
(((rX/rA))^2*(rX/log(xX))),0.852941176,0.783596491,4,5,9,
((rA/(rX)^2)-(xX/rA)),0.852941176,0.783596491,4,4,8,
(sqrt(exp(rA))*(exp(rX)/(rA)^2)),0.852941176,0.783596491,3,6,9,
((rA-rX)/sqrt(sqrt(rA))),0.852941176,0.783618421,3,4,7,
(log((rA/rX))*sqrt(exp(rA))),0.852941176,0.783618421,3,5,8,
(((rX/rA))^2*(exp(rX)/rA)),0.852941176,0.783618421,4,5,9,
((xX+(rX/rA))*sqrt(sqrt(rA))),0.852941176,0.783618421,4,5,9,
((exp(-rX)/exp(xX))-(rX/rA)),0.852941176,0.783640351,4,6,9,
(((rA)^2/log(rX))/sqrt(exp(rB))),0.852941176,0.785614035,3,6,9,
((xX-(rX/rA))+sqrt(exp(-rB))),0.852941176,0.785635965,4,6,9,
(exp((rX-rA))+exp(-(rA/rB))),0.852941176,0.785635965,4,6,9,
((xX*(rA-rX))*sqrt(sqrt(rB))),0.852941176,0.785657895,4,5,9,
(log((rA/rX))/sqrt(sqrt(rB))),0.852941176,0.785657895,3,5,8,
((xX*(rA-rX))*sqrt(exp(rB))),0.852941176,0.785657895,4,5,9,
((exp(xX)/rX)*log((rA/xX))),0.852941176,0.785657895,4,5,9,
(exp((rX/rA))-exp(-(rA*rX))),0.852941176,0.783574561,4,6,9,
(exp(-rB)+exp((rX/rA))),0.852941176,0.783574561,3,5,7,
(((xX)^2/exp(xX))-(rX/rA)),0.852941176,0.783574561,4,5,9,
((exp(rA)*log(xX))/(rX)^2),0.852941176,0.783574561,3,5,8,
(((rA)^2/log(rX))-(rB)^2),0.852941176,0.783552632,3,5,8,
(((rX/rA))^2+(xX*log(rB))),0.852941176,0.783552632,4,5,9,
(((rX)^2/rA)-(rA*exp(xX))),0.852941176,0.783574561,4,5,9,
((rA/log(rX))*sqrt((rA*rX))),0.852941176,0.783574561,4,5,9,
(((rA/xX)-rB)/log(rX)),0.852941176,0.783574561,4,4,8,
((rA+(rA/xX))/exp(rX)),0.852941176,0.783574561,4,4,8,
((rB/rX)+((rA/rX))^2),0.852941176,0.775219298,4,4,8,
(((rA-rX)*(rB+rX))/rX),0.852941176,0.783574561,5,4,9,
(exp(rX)/(rA+(rA/xX))),0.852941176,0.783574561,4,4,8,
((exp(-rB)-exp(rX))/(rA/xX)),0.852941176,0.783574561,4,6,9,
((exp(-rA)-exp(rX))/(rA/xX)),0.852941176,0.783574561,4,6,9,
((rX/rA)+(log(xX)/exp(rX))),0.852941176,0.783574561,4,5,9,
(exp((rX/rA))-exp(xX)),0.852941176,0.783574561,3,4,7,
(((rA-rX)*exp(xX))/sqrt(rX)),0.852941176,0.783574561,4,5,9,
(((rX/rA))^2-(exp(-rA))^2),0.852941176,0.783574561,3,6,8,
(exp(xX)*(sqrt(rA)-sqrt(rX))),0.852941176,0.783574561,3,5,8,
(rX/(exp(-rA)-exp(-xX))),0.852941176,0.783574561,3,6,7,
((exp(rA)/rA)*log((rA/rX))),0.852941176,0.783574561,4,5,9,
(((rX/rA))^2-sqrt(xX)),0.852941176,0.783574561,3,4,7,
(exp((rX/rA))+exp(-(rB*xX))),0.852941176,0.783574561,4,6,9,
(log((rA/rX))/exp((xX/rX))),0.852941176,0.783574561,4,5,9,
((exp(rX)/rX)*exp((rA)^-1)),0.852941176,0.783574561,3,6,9,
((rX/rA)+(xX*log(xX))),0.852941176,0.783574561,4,4,8,
(exp((rA-rX))*exp(-(xX)^2)),0.852941176,0.783574561,3,6,8,
((rX/exp(xX))/log((rA/xX))),0.852941176,0.785657895,4,5,9,
((rA/rX)/(exp(-rX)-exp(xX))),0.852941176,0.785679825,4,6,9,
((exp(rX)/(rA)^2)/sqrt(xX)),0.852941176,0.785679825,3,5,8,
(((rA)^2-(rX)^2)/(rA/xX)),0.852941176,0.785701754,4,5,9,
((rA/(rX)^2)*log((rX/xX))),0.852941176,0.785701754,4,5,9,
(exp((rX/rA))+exp(-(rB/rX))),0.852941176,0.785701754,4,6,9,
(((rX-rA)/(rA*xX))-xX),0.852941176,0.785701754,5,4,9,
(rX/log((rA+rX))),0.852941176,0.785701754,3,3,6,
(((rX/rA))^2*exp((rA*xX))),0.852941176,0.785701754,4,5,9,
(((rX/rA))^2*sqrt((rX*xX))),0.852941176,0.785701754,4,5,9,
(((rA/rX))^2/sqrt((rX*xX))),0.852941176,0.785701754,4,5,9,
((rA-rX)/exp((rB*xX))),0.852941176,0.785701754,4,4,8,
(exp((rX-rA))/(sqrt(xX)-xX)),0.852941176,0.785701754,4,5,9,
((exp(xX)-exp(-rX))-(rA/rX)),0.852941176,0.785701754,4,6,9,
((rX*exp(rB))/log((rA+rB))),0.852941176,0.785701754,4,5,9,
(((rA/rX))^2/exp((rA*xX))),0.852941176,0.785701754,4,5,9,
(((rX)^2/rA)/log((rX/xX))),0.852941176,0.785701754,4,5,9,
((exp(rB))^2*((rA-rX)/rA)),0.852941176,0.787719298,4,5,9,
(exp((rX/rA))*sqrt(exp(rB))),0.852941176,0.787741228,3,5,8,
(exp((rB*rX))/(rB*exp(rA))),0.852941176,0.787763158,4,5,9,
((rB*exp(rA))/exp((rB*rX))),0.852941176,0.787763158,4,5,9,
(((rX/rA))^2/log((rX*xX))),0.852941176,0.787763158,4,5,9,
(exp((rX/rA))+exp(sqrt(rB))),0.852941176,0.787763158,3,5,8,
(((rX/rA))^2+sqrt(log(rX))),0.852941176,0.787763158,3,5,8,
((rX/rA)+(xX*log(rA))),0.852941176,0.787763158,4,4,8,
((rA-rX)*sqrt((rB/rA))),0.852941176,0.787763158,4,4,8,
(((rX/rA)*exp(rB))/sqrt(rB)),0.852941176,0.787763158,4,5,9,
(((rA/rX)*sqrt(rB))/exp(rB)),0.852941176,0.787763158,4,5,9,
(sqrt(exp(rA))-(xX*exp(rX))),0.852941176,0.785701754,3,5,8,
((exp(rX))^2/((rX)^2*exp(rA))),0.852941176,0.785679825,3,6,9,
(((rX)^2/rA)/sqrt(log(rX))),0.852941176,0.785679825,3,5,8,
(((rX)^2)^2/((rA)^2*log(rX))),0.852941176,0.785679825,3,6,9,
(exp(-sqrt(rX))-exp((rA-rX))),0.852941176,0.785679825,3,6,8,
(exp((rA-rX))+exp((rA/rX))),0.852941176,0.785679825,4,5,9,
((exp(rX)/rX)/sqrt(exp(rA))),0.852941176,0.785679825,3,5,8,
(((xX/rA)*exp(rX))/exp(xX)),0.852941176,0.785679825,4,5,9,
(exp((rB)^2)*((rA-rX)/rA)),0.852941176,0.785679825,4,5,9,
((rA-rX)*exp((rA)^-1)),0.852941176,0.785679825,3,5,8,
((rA-rX)*exp((rB*xX))),0.852941176,0.785679825,4,4,8,
((rX/rA)+((xX)^2*exp(rX))),0.852941176,0.785679825,4,5,9,
(sqrt(exp(rX))/(rA+(rX*xX))),0.852941176,0.785679825,4,5,9,
(((rX)^2*exp(rA))/(exp(rX))^2),0.852941176,0.785679825,3,6,9,
(exp((rX-rA))+exp((rX/rA))),0.852941176,0.785679825,4,5,9,
((exp(-rA)/exp(xX))-(rX/rA)),0.852941176,0.785679825,4,6,9,
((xX+(rX/rA))/sqrt(sqrt(xX))),0.852941176,0.785679825,4,5,9,
(((rA/xX)*exp(xX))/exp(rX)),0.852941176,0.785679825,4,5,9,
((rX/log(xX))*log((rA/rX))),0.852941176,0.785679825,4,5,9,
((exp(-rX)-exp(xX))-(rX/rA)),0.852941176,0.785679825,4,6,9,
((rA+(rX*xX))/sqrt(exp(rX))),0.852941176,0.785679825,4,5,9,
((sqrt(rA)-sqrt(rX))/(rX*xX)),0.852941176,0.785679825,4,5,9,
((exp(-rX)-exp(xX))/(rA/rX)),0.852941176,0.785679825,4,6,9,
(((rX/rA)-xX)+(exp(-rX))^2),0.852941176,0.785679825,4,6,9,
(((rX)^2*(rX/rA))/log(rX)),0.852941176,0.785679825,4,5,9,
((rX)^-1+(log(rA)/rA)),0.852941176,0.785679825,3,5,8,
(exp((rX)^-1)*(rA/sqrt(rX))),0.852941176,0.785679825,3,6,9,
((exp(rX)/log(xX))/rA),0.852941176,0.785679825,3,4,7,
(log((rA/rX))*sqrt((rA*rB))),0.852941176,0.783552632,4,5,9,
((rA-rX)/sqrt((rX-rB))),0.852941176,0.783552632,4,4,8,
((exp(rX)/rA)*(xX+sqrt(xX))),0.852941176,0.787763158,4,5,9,
((exp(rB)/xX)*log((rA/rX))),0.852941176,0.783552632,4,5,9,
((rA-rX)*exp((rX/rA))),0.852941176,0.779407895,4,4,8,
(((rA-rX)*exp(rX))/(rX)^2),0.852941176,0.779407895,4,5,9,
((rA-rX)/sqrt(sqrt(rX))),0.852941176,0.779407895,3,4,7,
((rA-rX)*exp(sqrt(xX))),0.852941176,0.779407895,3,4,7,
(((rA-rX)/rX)*sqrt(exp(rA))),0.852941176,0.779407895,4,5,9,
(((rA-rX)/exp(xX))/sqrt(rX)),0.852941176,0.779407895,4,5,9,
(((rA)^2/log(rX))/sqrt(sqrt(rB))),0.852941176,0.781425439,3,6,9,
((rX/rA)+(log(rB)/exp(rX))),0.852941176,0.781425439,4,5,9,
(exp((rX/rA))+exp(-(rB/xX))),0.852941176,0.781447368,4,6,9,
((xX*(rA-rX))*exp(sqrt(rB))),0.852941176,0.781447368,4,5,9,
(exp((rX/rA))+exp(-(rA*rB))),0.852941176,0.781447368,4,6,9,
(sqrt(exp(rX))-(exp(rB)*log(rA))),0.852941176,0.781447368,3,6,9,
(exp(-(rA+rB))-exp((rA/rX))),0.852941176,0.781447368,4,6,9,
((exp(rX)/rA)/sqrt(exp(rA))),0.852941176,0.781469298,3,5,8,
(log((rA/rX))*(rX*sqrt(rB))),0.852941176,0.781469298,4,5,9,
(((rX)^2/rA)-(rA*log(rX))),0.852941176,0.781469298,4,5,9,
((rA*(rA-rX))/log(rX)),0.852941176,0.781469298,4,4,8,
((exp(rA)/rX)*log((rX*xX))),0.852941176,0.781469298,4,5,9,
((rA+rB)*log((rA/rX))),0.852941176,0.781469298,4,4,8,
((rA*(rA+rX))/log(rX)),0.852941176,0.781469298,4,4,8,
((rA/exp(rX))*sqrt(exp(rA))),0.852941176,0.781469298,3,5,8,
(((rA-rX)/rA)/sqrt(exp(rB))),0.852941176,0.781469298,4,5,9,
(exp((rA+rX))/(rX*(rX)^2)),0.852941176,0.781469298,4,5,9,
(log((rA/rX))/(xX*sqrt(rX))),0.852941176,0.781469298,4,5,9,
(((rA)^2/log(rX))/exp(sqrt(rB))),0.852941176,0.781469298,3,6,9,
(exp((rX/rA))-exp(-(rA)^2)),0.852941176,0.779407895,3,6,8,
((rA-rX)*exp((xX/rX))),0.852941176,0.779407895,4,4,8,
(exp((rX-rA))*sqrt((rX/rA))),0.852941176,0.779407895,4,5,9,
(exp((rX-rA))+exp(-(rA/xX))),0.852941176,0.779407895,4,6,9,
((rA-rX)/log((rA+rB))),0.852941176,0.779385965,4,4,8,
((rA-rX)*sqrt(sqrt(rB))),0.852941176,0.779385965,3,4,7,
(exp((rA/rX))-exp(-(rX)^-1)),0.852941176,0.779407895,3,7,9,
(exp((rA-rX))+exp(-(rX/rA))),0.852941176,0.779407895,4,6,9,
((rX*exp(xX))*log((rA/rX))),0.852941176,0.779407895,4,5,9,
(exp(-rX)+exp((rA/rX))),0.852941176,0.779407895,3,5,7,
exp(((rX-rA)*exp(xX))),0.852941176,0.779407895,3,4,7,
(exp((xX)^2)+exp((rX-rA))),0.852941176,0.779407895,3,5,8,
(exp((rA-rX))*sqrt((rA/rX))),0.852941176,0.779407895,4,5,9,
((rA-rX)*exp(xX)),0.852941176,0.779407895,3,3,6,
(exp(-(rA/rX))-exp((rA-rX))),0.852941176,0.779407895,4,6,9,
(((rX)^2/rA)*log((rA/rX))),0.852941176,0.779407895,4,5,9,
(exp((rX-rA))+exp(-(xX)^-1)),0.852941176,0.779407895,3,7,9,
(exp((rX-rA))-exp(-(xX)^2)),0.852941176,0.779407895,3,6,8,
(exp((rX-rA))-exp(-xX)),0.852941176,0.779407895,3,5,7,
(((rA-rX)/rA)*sqrt(exp(rX))),0.852941176,0.779407895,4,5,9,
((sqrt(rA)-sqrt(rX))/sqrt(sqrt(xX))),0.852941176,0.779407895,3,6,9,
(log((rA/rX))*sqrt(exp(rX))),0.852941176,0.779407895,3,5,8,
((rA/exp(rA))-(rA-rX)),0.852941176,0.779407895,4,4,8,
(exp((rX-rA))-exp(-sqrt(xX))),0.852941176,0.779407895,3,6,8,
(((rA-rX)/log(xX))/sqrt(xX)),0.852941176,0.779407895,4,5,9,
((rA-rX)*(exp(-rA)+exp(-xX))),0.852941176,0.779407895,4,7,9,
((rA-rX)*(xX+(rX/rA))),0.852941176,0.779407895,5,4,9,
exp(((rA-rX)*exp(xX))),0.852941176,0.779407895,3,4,7,
((exp(rX))^2/((rA)^2*exp(rA))),0.852941176,0.781469298,3,6,9,
(exp(sqrt(rB))*(sqrt(rA)-sqrt(rX))),0.852941176,0.781469298,3,6,9,
(exp(-(rB)^2)-exp((rX/rA))),0.852941176,0.781469298,3,6,8,
exp(((rA-rX)*(rX/rA))),0.852941176,0.781491228,4,4,8,
(((rX)^2/rA)-sqrt((rA*rX))),0.852941176,0.781491228,4,5,9,
((xX+(rX/rA))-sqrt(exp(-rA))),0.852941176,0.781491228,4,6,9,
exp(((rX-rA)*(rX/rA))),0.852941176,0.781491228,4,4,8,
((rX*sqrt(rB))/log((rA+rB))),0.852941176,0.781491228,4,5,9,
((rA-rX)+(xX*(rA-rX))),0.852941176,0.781491228,5,4,9,
(exp((rX/rA))*sqrt(sqrt(rX))),0.852941176,0.781491228,3,5,8,
(((rX)^2)^2/((rA)^2*exp(rA))),0.852941176,0.781491228,3,6,9,
(((rX/rA))^2*(rX/sqrt(rA))),0.852941176,0.781491228,4,5,9,
((rA-rX)*sqrt(exp(rB))),0.852941176,0.781491228,3,4,7,
(((rA-rX)/rX)*sqrt(exp(rX))),0.852941176,0.781491228,4,5,9,
(((rX)^2/rA)/sqrt(exp(rA))),0.852941176,0.781491228,3,5,8,
(exp((rA-rX))/sqrt(exp(xX))),0.852941176,0.781513158,3,5,8,
((exp(rA)-exp(rX))/(rA/xX)),0.852941176,0.781491228,4,5,9,
((rX/rA)/(exp(-rX)+exp(-xX))),0.852941176,0.781513158,4,7,9,
(exp((rX-rA))*sqrt(exp(xX))),0.852941176,0.781513158,3,5,8,
((rX/(rA+rB))+sqrt(exp(-xX))),0.852941176,0.781513158,4,6,9,
(sqrt(sqrt(rX))*(sqrt(rA)-sqrt(rX))),0.852941176,0.781513158,3,6,9,
((exp(-rX)/xX)-((rX/rA))^2),0.852941176,0.781513158,4,6,9,
((rA/(rX)^2)*sqrt((rB/xX))),0.852941176,0.781535088,4,5,9,
(sqrt(exp(rX))*(exp(rX)/(rA)^2)),0.852941176,0.781535088,3,6,9,
(((rX)^2/rA)*sqrt((xX/rB))),0.852941176,0.781535088,4,5,9,
((rA*sqrt(rB))/((rA-rX))^2),0.852941176,0.781535088,4,5,9,
((rA-rX)*(rB/(rA+rB))),0.852941176,0.783552632,5,4,9,
((rA-rX)*sqrt((rB/rX))),0.852941176,0.783552632,4,4,8,
(exp((rX-rA))-exp(-(rX/rA))),0.852941176,0.781491228,4,6,9,
(((rX/rA))^2/exp((xX/rA))),0.852941176,0.781491228,4,5,9,
(((rA)^2*exp(rA))/(exp(rX))^2),0.852941176,0.781469298,3,6,9,
(exp((rX-rA))+exp((xX/rA))),0.852941176,0.781469298,4,5,9,
(exp(sqrt(rX))*(exp(rA)/(rA)^2)),0.852941176,0.781469298,3,6,9,
((xX/exp(rB))-(rX/rA)),0.852941176,0.781469298,4,4,8,
(((rA-rX)/xX)-(rB-rA)),0.852941176,0.781469298,5,4,9,
(exp(-(rB)^-1)-exp((rX/rA))),0.852941176,0.781469298,3,7,9,
((log(rA)/(rB)^2)/(log(rX))^2),0.852941176,0.781469298,3,6,9,
(((rA+rX))^2-((rA)^2/xX)),0.852941176,0.781469298,4,5,9,
((xX/rA)+(log(rX)/rA)),0.852941176,0.781469298,4,4,8,
((rX/exp(rA))/log((rX*xX))),0.852941176,0.781469298,4,5,9,
((rA-rX)*(exp(-rB)-exp(xX))),0.852941176,0.781469298,4,6,9,
((xX/log(rX))*log((rA*rX))),0.852941176,0.781469298,4,5,9,
(((rX/rA))^2+sqrt(exp(-rB))),0.852941176,0.781469298,3,6,8,
(((rA/rX))^2*(rA/exp(rA))),0.852941176,0.781491228,4,5,9,
((rA-rX)/sqrt((rA*xX))),0.852941176,0.781491228,4,4,8,
(exp((rX-rA))+exp(-(rA/rX))),0.852941176,0.781491228,4,6,9,
(((rA/rX))^2*(sqrt(rA)/rX)),0.852941176,0.781491228,4,5,9,
((sqrt(xX)/exp(rA))-(rX/rA)),0.852941176,0.781491228,4,5,9,
(((rX/rA))^2*(exp(rA)/rA)),0.852941176,0.781491228,4,5,9,
(((rX)^2/rA)-rA),0.852941176,0.781491228,3,3,6,
(exp((xX/rA))*(rX/sqrt(rA))),0.852941176,0.781491228,4,5,9,
(exp(sqrt(rX))/((rA/rX)-xX)),0.852941176,0.781491228,4,5,9,
((sqrt(rX)/rA)*exp(sqrt(rA))),0.852941176,0.781491228,3,5,8,
(((rA)^2*exp(rA))/((rX)^2)^2),0.852941176,0.781491228,3,6,9,
(log((rA/rX))*sqrt((rX/xX))),0.852941176,0.781491228,4,5,9,
(((rX)^2/rA)-rX),0.852941176,0.781491228,3,3,6,
(exp(-(rB*xX))-exp((rX-rA))),0.852941176,0.787763158,4,6,9,
((exp(xX))^2*((rA)^2/exp(rX))),0.852941176,0.787785088,3,6,9,
((xX*(xX)^2)-((rX/rA))^2),0.852941176,0.779364035,4,5,9,
((rX/rA)+((xX)^2*log(xX))),0.852941176,0.789890351,4,5,9,
(exp((rX/rA))+exp(-(rX)^-1)),0.852941176,0.789890351,3,7,9,
(((rA/rX))^2+sqrt(exp(xX))),0.852941176,0.789890351,3,5,8,
(exp((xX)^2)*((rX/rA)-xX)),0.852941176,0.789890351,4,5,9,
((xX/exp(xX))-(rX/rA)),0.852941176,0.789890351,4,4,8,
((xX-(rX/rA))+sqrt(exp(-xX))),0.852941176,0.789890351,4,6,9,
(((rA+rX)/rA)-(xX)^2),0.852941176,0.789890351,4,4,8,
((xX*log(xX))-(rA/rX)),0.852941176,0.789890351,4,4,8,
(((xX)^2+(rX/rA))-xX),0.852941176,0.789890351,4,4,8,
(((rA/rX))^2+(xX/exp(xX))),0.852941176,0.789890351,4,5,9,
(((rA+rX)/rA)+sqrt(exp(-xX))),0.852941176,0.789890351,4,6,9,
(exp(sqrt(xX))-exp((rX/rA))),0.852941176,0.789890351,3,5,8,
((exp(-xX))^-1-((rX/rA))^2),0.852941176,0.789890351,3,7,9,
((rA-rX)*(exp(-rB)+exp(-xX))),0.852941176,0.789912281,4,7,9,
((exp(rX)/rA)/sqrt(rB)),0.852941176,0.78995614,3,4,7,
((exp(rX))^2/(rB*(rA)^2)),0.852941176,0.78995614,3,5,8,
(((rA/rX)*exp(xX))-(xX)^2),0.852941176,0.791973684,4,5,9,
(exp((rX/rA))*sqrt(sqrt(rA))),0.852941176,0.791973684,3,5,8,
((exp(rX)/(rA)^2)/xX),0.852941176,0.791973684,3,4,7,
(((rA-rX)*exp(rB))/sqrt(rB)),0.852941176,0.791973684,4,5,9,
((exp(rX)/rA)*log((rA*xX))),0.852941176,0.791973684,4,5,9,
(exp(sqrt(rA))/((rA/rX)-xX)),0.852941176,0.791973684,4,5,9,
(sqrt(exp(rX))/(rA*sqrt(xX))),0.852941176,0.791973684,3,5,8,
((exp(rX))^-1-(rX/rA)),0.852941176,0.791973684,3,5,8,
((rX/rA)+(log(rA)/exp(rX))),0.852941176,0.791995614,4,5,9,
((rA-rX)+(rB*(xX)^2)),0.852941176,0.791995614,4,4,8,
(((rX/rA)-xX)*sqrt(exp(xX))),0.852941176,0.789890351,4,5,9,
(((rA/rX))^2*exp(sqrt(xX))),0.852941176,0.789890351,3,5,8,
(((rX/rA))^2/(xX*log(xX))),0.852941176,0.789890351,4,5,9,
(((rA+rX)/rA)-sqrt(exp(xX))),0.852941176,0.789890351,4,5,9,
(exp((rA/rX))-exp(-sqrt(xX))),0.852941176,0.789890351,3,6,8,
((rX/rA)/(xX+(rA/rX))),0.852941176,0.789890351,5,4,9,
(exp((rX/rA))+exp(-(rA)^-1)),0.852941176,0.789890351,3,7,9,
((xX+(rX/rA))/exp(sqrt(xX))),0.852941176,0.789890351,4,5,9,
((xX*exp(xX))-((rX/rA))^2),0.852941176,0.789890351,4,5,9,
((xX+(xX)^2)-((rX/rA))^2),0.852941176,0.789890351,4,5,9,
(((rX/rA)-(rA/rX))-xX),0.852941176,0.789890351,5,4,9,
(((rA-rX)/rA)+sqrt(exp(xX))),0.852941176,0.789890351,4,5,9,
